texto,label,predito
Plástico bolha pode transmitir coronavírus porque o ar vem da China . Boato – Cuidado para não estourar o plástico bolha de produtos vindos da China. O ar que está nele vem da China e pode transmitir o novo coronavírus.. amigar estourar plástico bolhar lembre-se o ar chino estourar plástico bolhar lembre-se o ar chino importar o “ coronavirus ”,0,
"Veja o que é ou nas declarações dos candidatos à Prefeitura de Belo Horizonte na 6ª semana de campanha. Frases foram ditas em redes sociais, no horário eleitoral na TV e no rádio e em entrevistas.. candidato prefeitura belo horizonte continuidade campanha eleitoral cidade n semana o registrar oficial candidatura durante o semana candidato aparecer numericamente frente o pesquisar o ordem seguir o pesquisar ler áureo carolino psol “o político educacional o expansão vago o educação infantil vir o empobrecimento d político reduzir o ofertar integral e ampliar o vago o redar parceiro e o redar prefeitura comer nó defender”",0,
Wellington Dias: Brasil passa por 'operação de guerra' sem comando nacional . . o governador piauí wellington dia pt criticar hoje entrevistar cnn brasil o ausência planar nacional lidar o crise coronavírus lamentável haver cercar dia pandemia e trabalhar meter linha nacional testar exame epis ocupação leito comprar insumo operação guerra o rigor comandar nacional comentar descrever desastroso o alteração ministério saudar divulgação morto e contaminar covid-19 o semana o governar federal passar o divulgar ocorrência 24h — e total pandemia wellington dia afirmar o ministério saudar haver prometer enviar respirador o piauí o receber faltar leito piauí esforçar e município,1,
"Coronavírus: prédio em Hong Kong é evacuado; autoridades suspeitam de transmissão por encanamentos. Após duas confirmações de Covid-19 em condomínio, autoridades investigam transmissão entre pacientes sem qualquer tipo de relação; durante epidemia do Sars, vírus era transmitido pela descarga.. autoridade saudar hong kong monitoram o surgimento casar covid-19 infecção provocar coronavírus o suspeitar o vírus espalhar encanamento edifício terça-feira prédio andar evacuar e pessoa voltar casar o confirmação morador covid-19 mulher ano morar 3º andar e vizinhar identificar 13º. segurar o vetor transmissão o agência france presse wong ka-hing porta-voz centrar defeso sanitário o prédio evacuar hong mei house condomínio cheung hong estate viver cercar pessoa noroeste cidade",1,
"É que ministro Paulo Guedes anunciou o fim do auxílio-reclusão. Em nota, o Ministério da Economia afirma que a informação não procede. Benefício só pode ser extinto por meio de PEC aprovada no Congresso.. circular rede social o informação o ministrar economia paulo guedes anunciar o auxílio-reclusão mensagem publicar facebook junho chegar o compartilhamentos e fôlego propagação boatar janeiro publicação semelhante alcançar compartilhamentos o alegação entretanto fake noto o ministério economia negar o governar encerrar o benefício d o auxílio-reclusão prever artigo constituição federal e motivar extingui-lo simples necessário proposto emendar constituição pec aprovar congresso haver projeto objetivo tramitação senado fase inicial o benefício entretanto passar alteração e tornar restrito o medir provisório aprovar senado e transformar lei 13.846/2019 impor pente-fino série direito concedido inss incluir o auxílio-reclusão o benefício período carência e conceder o detentos contribuir o previdência ano aplicar o detentos regime semiaberto",0,
"Lobisomem foi capturado pela polícia em Salvador ou no Rio de Janeiro, mostra vídeo . Boato – Vídeo mostra lobisomem que foi capturado pela polícia. Relatos apontam que caso ocorreu no bairro de Cajazeiras (Salvador, Bahia), Tinguá (Nova Iguaçu, Rio de Janeiro) ou Rio de Janeiro. . informação passar o página lobisomem reservar tinguá iguaçu o engraçar sala casar pra presar jaulalobisomem capturar policiar rir janeiro rezar o lenda parque paulista lobisomem mito verdade lobisomem aparecer bairro cajazeira salvador localizar polícia militar",0,0.0
Paes vai dividir Rio em áreas de risco e fala em iniciar vacinação dia 25 . . o prefeitura rir janeiro dividir e classificar região administrativo cidade riscar covid-19 moderar alto e alto o informação hoje prefeito eduardo paes dem entrevistar imprensar paes afirmar o vacinação o covid-19 cidade começar dia datar estipular governador joão doria psdb o paulo o secretário saudar daniel soranz riscar alto restrição sério paes durante o campanha e o eleição descartar lockdown rir janeiro pedir o colaboração morador região riscar alto evitar medir restritivo,1,0.0
"Clínicas privadas esperam vacina em abril, mas processo é longo e incerto . . auge onda pandemia covid-19 brasil geraldo barbosa presidente abcvac associação brasileiro clínico vacinar pessimista o participação clínico privar imunização o doença haver vacinar disponível barbosa o espírito mudar novembro o laboratório indiano bharat biotech mostrar aberto o comercializar dosar vacinar desenvolver o covaxin o iniciativo privar o único e o presidente abcvac dia janeiro o associação anunciar acordar comprar milhão dosar o notícia suficiente cliente passar o ligar clínico buscar informação redar presentar brasileiro chegar o enviar quarta-feira passar comunicar o cliente alertar o empresar realizar cadastrar lista esperar reservar o vacinação o covid-19 notar o redar assumir haver o intenção comprar garantir concretização",1,0.0
"Site dá internet gratuita 500 GB 4G para quem compartilhar link no WhatsApp . Boato – Por causa da quarentena do novo coronavírus, um site está dando 500 GB de internet 4G gratuitos. Para ganhar, a pessoa precisa entrar na página e compartilhar um link com amigos no WhatsApp.. internet gratuito gb g causar epidemiar covid-19 oferecer gb internet grátis válido dia ajudá-lo o ficar casar obter acesso gratuito internet e ficar casar site]500 gb internet g gratuitamente e oferecer gb internet grátis ficar segurar casar e aproveitar responder participar fique_casa responder o perguntar simples acesso gratuito frequência lavar mão diariamente – gostar ficar casar aproveitar o internet – redar móvel g g g parabém obter gb internet válido dia enviar o mensagem amigo whatsapp clicar botão “ whatsapp ” o compartilhamento clicar “ continuar ” e receber gb",0,0.0
É falso que governo Bolsonaro tenha implantado scanners de veículos na PRF . . scanners veicular polícia rodoviário federal prf implantar governar bolsonaro postagens circular rede social o dia novembro utilizar vídeo reportagem telejornal dia brasil redar globo veicular dia março vídeo viralizados trazer título o seguinte olhar o brinquedinho o governar bolsonaro implantar prf o matéria dia brasil recuperar reportagem especial exibir dia anterior fantástico apresentar o novidade e funcionar tecnologia o equipamento capaz raio-x veículo parar e movimentar e identificar drogar armar e mercadoria padrão vídeo antigo o polícia rodoviário federal informar o o comprar scanners durante o governar jair bolsonaro psl o órgão confirmar utilizar o prf motivo segurança,0,
"Veja o que é ou nas declarações dos candidatos à Prefeitura de Belo Horizonte na 2ª semana de campanha. Frases foram ditas em redes sociais, eventos de campanha e no primeiro debate na TV. candidato prefeitura belo horizonte início campanha eleitoral cidade semana passar registrar oficial candidatura semana participar evento postar rede social e entrevisto o diverso veículo comunicação o equipar fato fake checar principal declaração durante o semana candidato aparecer numericamente frente pesquisar ibope e datafolha o ordem candidato seguir o pesquisar ler alexandre kalil psd “o problema o cidade destruir o presidente repúblico vir e falar mandar r$ bilião parir o e chegar r$ milhão querer o falto diálogo e parir belo horizonte dinheiro parir nó dinheiro parir o inteirar ... o chuva história belo horizonte o cidade pronto nó receber tostão ninguém”",0,0.0
Variante do coronavírus é encontrada em pessoas no Japão que estiveram no Brasil. Infectados estiveram no Amazonas. Governo brasileiro diz que pediu às autoridades japonesas informações sobre os locais por onde os quatro viajantes passaram para fazer o rastreamento dos contatos. Vírus tem mutação semelhante à das variantes do Reino Unido e África do Sul consideradas mais contagiosas.. o governar japonês anunciar n domingo autoridade saudar país encontrar variante coronavírus viajante brasil e voltar o o japão janeiro acordar o ministério saudar japão infectar amazona — haver detalhar cidade passar paciente apresentar variante semelhante s disseminar rapidamente reinar unir e áfrico sul e preocupar capacidade contágio detalhar adiantar n reportagem o governar japonês paciente o ministério saudar informar n notar pedir o o japão nacionalidade viajante e locar deslocamento brasil rastreamento contatos o pastar comunicar centrar vigilância país e reforçar haver evidência científico impactar efetividade diagnóstico laboratorial vacinar estudar o covid-19,1,0.0
Órgão do ministério da Justiça notifica supermercados por alta de preços . . o presidente jair bolsonaro pedir lucrar o dono supermercado o secretariar nacional consumidor senacon ligar o o ministério justiçar notificar n quarta-feira empresar e associação cooperativo ligar produção distribuição e vender alimentar cesta básico questionar o alto preço produto o associação brasileiro supermercado abrir e associação produtor dia explicar o alto preço praticar vender arroz o explicação o senacon apurar haver abusar preço infração o direito consumidor multar ultrapassar r$ milhão ... ler íntegro estadão,1,
Enfermeiras de Paraty (RJ) são internadas após receberem vacina chinesa contra Covid-19 . Boato – Duas enfermeiras do Hospital de Paraty (RJ) foram internadas após tomar a vacina CoronaVac contra a Covid.. enfermeiro hospital paraty rj internar vomitar e passar dever s vacinar covid-19 coronavac chinês sofrer reações adverso grave,0,
Homem que fez a segurança de Lula já atacou Manuela D’Ávila em vídeo . Boato – O homem que fez a segurança do ex-presidente Lula durante o velório do seu neto já fez um vídeo atacando a então candidata a vice Manuela D’Ávila.. o homem agredir manu segurança bolsonaro dia fakeada e hoje escoltar lula velório zorra bolsonarista miliciano atacar manuela d’ávila e guarda-costas bolsonaro fakeada denúncia gravar confirmar o agente escoltar lula o trollou manuela d’avila e acompanhar bolsonaro provar facada … ” e tirar o o alvo imagem dilma,0,0.0
Passageiros da Emirates são submetidos a exame de sangue antes do embarque . . o emirates companhia aéreo dubai começar o realizar exame sangue o covid-19 doença causar coronavírus passageiro voar acordar comunicar divulgar empresar testar realizar aeroporto internacional dubai passageiro voar o tunísia testar conduzir dubai health authority dha e resultar disponível minutar o emirates afirmar o companhia aéreo mundo o realizar testar emirates has become the first airline to conduct on-site rapid covid-19 tests passengers the health and safety of our passengers and employees is of paramount importance and will not be compromised flyemiratesflybetter covid_19 covid19 pic.twitter.com/c443nu6bva,1,1.0
Compre de pequenos produtores e comerciantes durante a quarentena . . efeito social quarentenar ações vizinhança e solidariedade o hashtag compredopequenonegocio ajudar o divulgar campanha dominar redar e iniciativo dono estabelecimento consumidor empatia alertar o necessidade o precisar manter o caixa e empregar durante e o período isolamento forçar o movimentar ecoar reunir iniciativo voltar o pequeno empreendimento o o redor país feirar o doceria passar mercar bairro e livrar o lista atualizada semanalmente durante o enfrentamento pandemia coronavírus indicação marcar perfil twitter instagram enviar mensagem ecoa-uol alimentar cesta vender jaeé market imagem divulgação jaeé market o engenheiro mecatrônico wanderley abreu júnior fundador empresar tecnologia storm group e o sócio fred weissmann criar plataforma ajudar o pequeno produtor reuniram-se o secretariar agricultura rir janeiro focar contato fornecedor produzir insumo merendar escolar site o consumidor escolher cesta e receber alimentar higienizar semana -- doar o instituição fluminense eleito empresar conhecer jaeemkt.com.br,1,0.0
"Adolescente é apreendida com 167 peças de calcinhas furtadas de loja de shopping da Barra A polícia apreendeu uma adolescente de 15 anos que furtou 167 calcinhas de uma loja no Shopping Metropolitano, na Barra da Tijuca, Zona Oeste do Rio. As peças foram levadas para a 32ªDP (Taquara). As peças foram avaliadas em R$ 8 mil. Na delegacia, a adolescente contou para a polícia que as peças seriam entregues a um camelô da comunidade de Manguinhos, na Zona Norte da cidade. A menor foi encaminhada à Delegacia de Proteção à Criança e ao Adolescente.",1,1.0
"Biden propôs o aborto legal com base na decisão Roe vs Wade, ou seja quando o feto não é viável. Publicações compartilhadas mais de mil vezes em redes sociais desde o início de outubro afirmam que Joe Biden, candidato democrata à Presidência dos Estados Unidos, prometeu legalizar o aborto em qualquer momento da gestação. Na verdade, Biden disse que, se eleito presidente, irá propor uma lei baseada na decisão Roe vs Wade, da Suprema Corte norte-americana em 1973, que permite o aborto enquanto o feto não é viável.Envie-nos por WhatsApp Email. “ biden prometer abortar gestação virar lei eua ” o título artigo site informação cristão compartilhar 1.900 facebook o ferramenta monitoramento crowdtangle conteúdo semelhante circular portar facebook e postagens espanhol texto compartilhar rede indicar o suposto promessa biden feito o democrata responder o perguntar estudante chamar cassidy brown",0,0.0
"Nova York acabou de aprovar aborto até um dia antes do nascimento . Boato – Nova York aprova lei que permite aborto até um dia antes do nascimento do bebê, caso haja problemas de bem-estar para na gestação. . abortar aprovar atar dia nascimento vcs achar “ brincar ” servir deus e “ combater ” o olhar o o esquerdo “ conquistar ” york casar agir “ riscar bem-estar ” o gestante ” lembrar o prefeito o odiar o presidente bolsonaro lei arbitrário e subjetiva garantir abortar grátis e haver alegação “ riscar bem-estar ” o gestante o iorque aprovar o lei extremo existir unir o o extermínio humano ventre materno mulher abortar dia nascimento beber …",0,0.0
"A Venezuela está preparada para combater o coronavírus? . . deterioração social e econômica ano representar desafiar parir país analista o temer coronavírus chegar venezuela o país tornar o o américa latino o registrar o aparecimento território pandemia causar pelar sars-cov2 o venezuela soma-se o o grupar país afetados pelar vírus o domingo março haver infectar quase pessoa e deixar 6,5 morto",1,0.0
"Curso obrigatório para professores ensina como atrapalhar governo Bolsonaro . Boato – Secretaria de Educação do Distrito Federal suspendeu aulas e promoveu curso obrigatório para ensinar professores como atrapalhar o próximo governo, de Jair Bolsonaro.. pessoal ler conhecer pessoa secretariar educação df dia cursar obrigatório p professorar aula p criança professorar cursar formação chegar entrar celular passar o dia inteiro cursar ensinar atrapalhar o o o governar pra doutrinar criança e adolescente o governar greve o e provocar o irar presidente o presidente reagir policiamento pra o acusar ditador e o impeachment esquema guerra o governar começar escola e universidade e órgão público primo goiânia o articulação cuidar encaminhar ficar atento esquerdista agir",0,
"Em promoção de oficiais, Bolsonaro diz que Exército garante estabilidade do país . . eduardo simão reuters evento promoção oficiar general o presidente jair bolsonaro n quinta-feira o exército representar o estabilidade país e afirmar e militar forçar terrestre atuam limitar constituição bolsonaro capitão reservar exército integrar o forçar e afirmar o o respeitar o constituição militar admitir sair balizamento constitucional",1,0.0
"Incêndios e pandemia: checamos discurso de Bolsonaro na Assembleia Geral da ONU de 2020. Em pronunciamento em vídeo transmitido em Nova York para abrir uma Assembleia Geral da ONU adaptada à pandemia do novo coronavírus, o presidente Jair Bolsonaro falou sobre os incêndios que afetam a Amazônia e o Pantanal e defendeu a atuação de seu governo durante a crise de saúde provocada pela covid-19. Abaixo, o AFP Checamos analisou algumas das principais declarações do mandatário durante o seu discurso.Envie-nos por WhatsApp Email. “ o princípio alertar país problema resolver o vírus e o desempregar e tratar simultaneamente e o responsabilidade ” falsar apesar realmente demonstrar preocupação consequência pandemia o economia brasileiro o início surtir covid-19 verdade o presidente jair bolsonaro alertar “ o princípio ” o necessidade combater o coronavírus",0,1.0
É mensagem com link de cadastro para votar em casa pelo celular. Programa não existe e mensagem não foi enviada pela Justiça Eleitoral. TSE alerta que link pode ser utilizado na realização de golpes.. mensagem circular aplicativo mensagem orientar o cadastrar programar governar federal votar celular o programar existir o mensagem falso e o recomendação clicar link disponível o supor cadastrar o texto afirmar o programar votar casar criar evitar aglomeração dia eleição e o o cadastrar o eleitor votar telefonar celular o votar online substituir o votar presencial e votar casar praia outro o texto d real,0,
Parlamentares defendem isolamento; ex-ministro diz que Bolsonaro está certo . . debater realizar uol hoje parlamentar divergir deputar federal osmar terra mdb-rs ex-ministro cidadania governar jair bolsonaro o importância quarentenar enfrentar o epidemiar coronavírus senador simone tebet mdb-ms presidente ccj comissão constituição e justiçar e randolfe rodrigar rede-ap líder senado deputar federal kim kataguiri dem-sp defender o isolamento o encontrar mediar colunista uol talar terra médico formação e atuou secretário saudar rir sul elogiar o posturar presidente bolsonaro o considerar corajoso e afirmar o o presidente certar bolsonaro pessoa riscar voltar o o trabalhar o o economia travar o ex-ministro estimar o coronavírus causar o morte pessoa o h1n1 — terra o doença matar cercar 2.100 pessoa país,1,0.0
"Bruno Covas acaba (em 2021) de liberar cloroquina para tratamento da Covid-19 . Boato – O prefeito de São Paulo, Bruno Covas, acabou (em 2021) de liberar a cloroquina para tratamento da Covid-19. Em vídeo, ele explica que o medicamento pode ser usado com prescrição médica e consentimento dos pacientes e familiares.. esperar morrer gente o político maligno e assassino o realmente incomodar pobre e sofrimento paulistano n ano cova levar disponibilizar o medicamentar 2.106 óbito o capital paulista incluir cloroquina tratamento covid-19 brunir cova bolsonaroestavacertodepois matar gente corja liberar o hidroxicloroquina criminososbruno cova liberar cloroquina tratamento gripar",0,0.0
"Mortos por coronavírus: por que a Belgica tem a maior taxa de mortalidade por covid-19 no mundo . . proporção morte pessoa eua razão ligar o método contagem o bélgica morte país afetados pandemia covid-19 doença causar coronavírus entanto taxar mortalidade doença o alto mundo disparidade chamar paradoxar bélgica terça-feira abril haver registrar 7,2 morte covid-19 e morte unir haver confirmar frança reinar unir itália espanha o bélgica o índice óbito habitante",1,
"Salles vai a clube de tiro, enquanto sua agenda registra atividades remotas . . o ministrar ambientar mma ricardo salles passar sexta-feira clube tirar brasília o agendar oficial publicar ministério registrar salles atividades remoto o informação atividade remoto utilizar ministério informar o servidor n casar o ministrar horário trabalhar presencial e remotamente ... ler íntegro estadão",1,0.0
Lufthansa retomará voos para 20 destinos a partir de meados de junho . . o lufthansa conversar o governar alemão resgatar bilião euro retomar voar destinar o mear junho porta-voz n domingo destinar incluir mallorca creta rodar farar veneza ibiza e málaga o porta-voz acrescentar voar principal centrar companhia aéreo frankfurt destinar revelar semana o expansão malhar aéreo companhia ocorrer semana o lufthansa apresentar planar retomar voar destinar o angeles toronto e mumbai o junho comedir o restaurar negócio praticamente fechar crise coronavírus,1,0.0
É que fundadora da The Body Shop revelou em livro que cacique Raoni deu golpe milionário. Mensagem acompanhada da capa do livro 'Meu jeito de fazer negócios' tem viralizado nas redes. Não há nenhuma menção a Raoni na publicação; texto falso contém vários erros.. circular rede social mensagem anita roddick fundador marcar cosmético the body shop doar us$ milhão o o cacicar raoni fundação cobrar coral comprar remédio e instalar ambulatório e escola comunidade indígena e descobrir o dinheiro verdade gastar comprar picapes e máquina garimpar e extração madeirar ilegal reservar o texto revelar história livro anita escrever diverso livro morrer o imagem circular juntar o mensagem o capar jeito negócio versão português business unusual n haver menção o o cacicar raoni metuktire livrar anita citar fato negócio índio etnia caiapó o raoni mencionar o nome raoni e liderança paulinho paiakan e pykative pykatire – terra indígena kayapó sul parar raoni viver terra indígena capotar jarina matar grosso,0,
DEM avalia lançar candidatura de Mandetta à presidência . . o dem discutir lançar nome comer pré-candidato presidência repúblico umar acreditar d formar seriar estancar o idear jogar o braço jair bolsonaro e apoiá-lo parir mandatar o nome forte hoje o ex-ministro saudar luiz henrique mandetta o único aparecer percentual voto pesquisar eleitoral ... ler íntegro o folhar,1,0.0
"Cloroquina aumenta risco de morte e não é eficaz contra covid, diz estudo . . estudar publicar hoje revistar médico the lancet afirmar o cloroquina hidroxicloroquina combinar macrolídeos antibiótico dentre destacar o azitromicina benefício comprovar tratamento paciente covid-19 o pesquisar paciente o d medicamentar relacionar o aumentar riscar morte problema cardíaco arritmia n semana o ministério saudar divulgar protocolo recomendar o cloroquina paciente sintoma levar covid-19 o protocolo defender presidente jair bolsonaro o principal divergência culminar o sair nelson teich comandar pastar saudar o estudar o o analisar o d medicamentar largar escalar analisar paciente hospitalizar hospital d total 14.888 paciente receber hidroxicloroquina cloroquina antibiótico e 81.144 paciente passar nenhum tratamento",1,0.0
"Lula é vaiado e expulso de restaurante no Recife, mostra vídeo . Lula é vaiado e expulso de restaurante no Recife, mostra vídeo . urgente lula acabar “ expulsar ” restaurante “ o recife ” o casar cair pro pt lula receber o vaiar e expulsar restaurante recife o datafolha enganar",0,0.0
Magazine Luiza faz doação de geladeiras em post com foto no Facebook . Boato – O Magazine Luiza está fazendo uma doação de 700 (ou outra quantidade) geladeiras para as pessoas que comentarem em uma foto do Facebook de uma página em nome da empresa.. versão doação geladeira campanha solidário magazine luiza o família o brasil funcionar equipar entrar contato participante conseguir comentar “ mago ” interrompido participante participar basto comentar “ mago ” letra letra conseguir equipar enviar mensagem imediato enviar o premiação abrir o foto comentar comentário sera válido interromper comentário campanha mago campanha exclusivo magazine luiza inciativa solidário ajudar o país difícil ficar casar previna-se e cuidar saúdeversão doação geladeira campanha solidário magazine luiza o família o brasil acreditar o união trazer o forçar dever unir ajudar o o outro difícil iniciativo solidário liberar +10 geladeira doação o compartilhamentos n publicação efetuar o resgatar geladeira basto clicar link abaixar site,0,0.0
"Em 2020, a disputa das eleições americanas entre o democrata Joe Biden (à esquerda na foto) e o republicano Donald Trump (à direita) foram acompanhadas com apreensão — Foto: GETTY IMAGES/BBC Joe Biden e Donald Trump alcançaram, nesta terça-feira (12), o número de delegados necessários para concorrer às eleições pelos partidos Democrata e Republicano, respectivamente. Com isso, neste ano, os dois reeditarão a disputa pela Casa Branca de 2020. Clique aqui para seguir o canal de notícias internacionais do g1 no WhatsApp Nesta terça, Biden venceu as prévias nos estados da Georgia, Mississippi e das Ilhas Marianas do Norte. Com as vitórias, Biden superou preocupações sobre sua liderança dentro do próprio partido. Segundo a Associated Press, o atual presidente conquistou 2.015 delegados. Eram necessários 1.968 para a indicação. Já o ex-presidente Donald Trump também venceu nos estados da Georgia e Mississippi, além de Washington. Com isso, ele chegou ao total de 1.228 delegados, ultrapassando os 1.215 necessários. Biden e Trump foram os grandes vencedores da Superterça (5), dia em que mais de 15 estados dos EUA foram às urnas nas primárias dos respectivos partidos. Pelo Partido Republicano, Trump venceu ""de lavada"" sua oponente Nikki Haley, que levou apenas no estado de Vermont. Haley anunciou a desistência ra pré-candidatura na manhã de quarta-feira (6). Pelo lado do Partido Democrata, Biden teve uma Superterça tranquila e perdeu apenas no território independente das Ilhas Samoa. LEIA TAMBÉM: 'Pior presidente' x 'progresso em risco': Biden e Trump trocam ataques após resultados da SuperterçaEleições nos EUA: resultados da Superterça deixam Trump e Biden muito perto de confirmar candidaturasSANDRA COHEN: Vitória ""de lavada"" na Superterça prova que Trump tem as rédeas do Partido Republicano Biden versus Trump Biden versus Trump A próxima eleição dos EUA será uma revanche entre Biden e Trump, dois presidentes com baixa popularidade entre os eleitores. Será a primeira vez desde 1912 que dois presidentes dos EUA se enfrentam numa votação. Gif frases Trump e Biden — Foto: Reuters Biden já tem feito críticas e ataques a Trump. O atual presidente afirma que o seu antecessor é uma ameaça à democracia. Segundo ele, Trump ""está conduzindo uma campanha de ressentimento, vingança e retaliação que ameaça o próprio conceito do que é ser americano"" e a ameaça que Trump representa ""é maior do que nunca"". Trump já reconheceu que Biden será o candidato do Partido Democrata e usou a idade do atual presidente para criticá-lo. Ao falar sobre Biden em uma entrevista na rede CNBC, Trump disse que é o único oponente do atual presidente ""além da vida"". Trump enfrenta processos criminais relativos a quatro casos: O caso do manuseio de documentos classificados.A tentativa de reverter a eleição de 2020 na Justiça federal.A tentativa de reverter os resultados da votação no estado da Geórgia.A manipulação de dados contábeis do pagamento de dinheiro a uma ex-atriz pornô. Biden, de 81 anos, está trabalhando para garantir aos eleitores ele ainda é fisicamente e mentalmente capaz de trabalhar no cargo mais importante do mundo. Ele também está lidando com desentimentos em seu próprio partido: parte dos eleitores do Partido Democrata acham que os EUA deveria agir mais para impedir a guerra de Israel contra o grupo terrorista Hamas na Faixa de Gaza. No mês passado, em Michigan, para protestar, uma parte dos eleitores do Partido Democrata marcou o voto nas primárias como ""não comprometido"". A campanha pelo voto ""não comprometido"" apareceu em outros estados, como o estado de Washington. Trump também deve alcançar a indicação formal Trump também deve alcançar a indicação formal Trump está a perto de conquistar o número de delegados necessários para garantir a indicação do Partido Republicano. Ele levou mais 11 delegados antes das primárias de terça-feira, quando o Partido Republicano do Texas anunciou que todos os 161 delegados do estado são do ex-presidente, com base nos resultados das primárias da semana passada. Sem ter certeza de que alcançará a marca, a campanha de Trump não planejou uma grande festa de vitória, como fez na semana passada, quando centenas de pessoas lotaram seu clube Mar-a-Lago para uma celebração da Superterça.",1,
"Brasil se aproxima dos 5 milhões de casos de coronavírus . . o brasil registrar 11.946 diagnóstico coronavírus sars-cov-2 período horar elevar o total casar confirmar 4.927.235 informar o secretário saudar conass n segunda-feira 5).de acordar o balançar o total morte razão pandemia 146.675 acréscimo óbito e hoje o taxar letalidade manter 3%.no mundo unir e índio infectar o brasil 7,4 milhão e 6,6 milhão respectivamente acordar balançar universidade johns hopkins o o óbito o país perder norte-americanos 210.079).o índice mortalidade doença país subir 69,8 pessoa o habitante o taxar incidência aumentar 2.344,7 indivíduo cidadãos.são paulo continuar o contágio e vítimas.desde o início pandemia brasil o registrar 1.004.579 casar e 36.220 morte o tendência quedar entanto manter o dia setembro o sair período estabilidade médio móvel.no ranking casar aparecer rir janeiro 273.338 cear 243.106 pernambuco 149.454 minar gerar 308.466 e bahia 316.005).em o óbito o rir janeiro 18.780 vítima seguir cear 9.056 pernambuco 8.340 minar gerar 7.656 e bahia 6.953).a médio móvel casar dia cair 25.967 o morte reduzir",1,
"Governo altera regimento interno da Comissão de Mortos e desaparecidos; para ex-presidente do órgão, é o 'fim das atividades'. 16/01/2020 13h27 . o regimentar internar comissão especial morto e desaparecer político cemdp publicar n quinta-feira diário oficial união levar o o “ atividades comissão ” avaliação ex-presidente colegiado eugênia augusto gonzaga “ o texto representar o atividades cemdp respostar localização corpo família ” afirmar eugênia gonzaga procurador regional repúblico o regimentar começar o elaborar setembro e divulgar n passar o dispor o buscar corpo desaparecer político mediante requerimento expressar família eugênia o entendimento cúpula colegiado o “ dever entregar o corpo ” “ o gente considerar direito humanitário família considerar depender pedir família dever entregar o corpo o gente falar dever realmente gravar precisar buscar ” afirmar",1,0.0
MP dispensa documentos para empresas pedirem crédito a bancos públicos . . o setembro empresar afetadas pandemia coronavírus pedir crédito banco público dispensar apresentar série documentar o redução exigência constar medir provisório publicar hoje diário oficial união o secretário político econômica ministério economia adolfo sachsida o medir necessário diverso empresar dificuldade burocrático acesso o linha crédito oferecer banco brasil caixa econômica federal e banco nacional desenvolvimento econômico e social durante o pandemia covid-19 setembro empresar dispensar apresentar seguinte documentar o o pedir crédito o banco público certificar regularidade entregar anual informação social rais certificar regularidade obrigação eleitoral certidão negativar débito cnd dívida ativa dia o previdência social dispensar o setembro o certificar regularidade o fundir garantir serviço fgts o cnd tributar empréstimo recurso fundir constitucional fgts fundir amparar o o trabalhador e fundir nacional desenvolvimento econômico fnde e o certificar regularidade cadastrar informativo crédito quitar setor público federal cadin,1,
Acusados de matar vereadora Marielle Franco não são filiados ao PT . . mensagem circular rede social informar acusar assassinar o vereador carioca marielle franco psol élcio vieira queiroz e ronnie lessa filiar o o pt trabalhador descobrir o assassinar marielle pt finalmente morrer ninguém falir o mensagem compartilhar 2.000 facebook nenhum acusar matar o ex-vereadora carioca filiar o o trabalhador e haver registrar dia verdade pertencer o,0,0.0
"VOCÊ CONHECE ALGUMA FARMÁCIA SÃO JOÃO? SAIBA, QUE ESSA REDE DE FARMÁCIAS FEZ O OU SEJA, É A FAVOR DO COMUNISMO NO BRASIL. LEIA: *Só pra avisar aos amigos e amigas brasileiros.* *O dono das FARMÁCIAS SÃO JOÃO entregou presente pessoalmente ao LULA no Rio Grande do Sul.* *Mais um Petista se declarando.* *A partir de hoje nada mais se compra nas “FARMÁCIAS SÃO JOÃO”.* *Vamos mostrar que o povo brasileiro está com o Brasil e contra os comunistas da esquerda.* *Compartilhe em seus grupos.*",0,
É falsa foto de Schwarzenegger com camiseta de apoio a Bolsonaro. . falso umar foto arnold schwarzenegger camiseta o imagem jair bolsonaro e o inscrição bolsonaro presidente publicar lutador mma o twitter o clicar original mostrar o ator e ex-governador califórnio umar blusa liso pequeno nike abaixar ombro,0,0.0
